"WEO Country Code","ISO","WEO Subject Code","Country","Subject Descriptor","Subject Notes","Units","Scale","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","Estimates Start After"
672,"LBY","NGDPD","Libya","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","38.941000000000003","33.640999999999998","33.540999999999997","31.963000000000001","29.93","29.44","23.986999999999998","22.294","25.067","26.594000000000001","30.643999999999998","33.908000000000001","34.357999999999997","30.920999999999999","28.795999999999999","32.69","35.683","36.530999999999999","29.96","35.975000000000001","38.271000000000001","34.112000000000002","20.471","26.186","32.996000000000002","47.335000000000001","54.963000000000001","67.69","73.917000000000002","50.808","68.974000000000004","31.998999999999999","79.759","51.896000000000001","24.262","17.216000000000001","18.562999999999999","30.210999999999999","41.432000000000002","39.497","19.21","27.3","29.202000000000002","29.992999999999999","29.869","31.039000000000001","32.378",2014
946,"LTU","NGDPD","Lithuania","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","6.6959999999999997","8.3829999999999991","10.119","11.24","10.972","11.525","12.238","14.257","18.782","22.623999999999999","26.114999999999998","30.202999999999999","39.764000000000003","48.03","37.475000000000001","37.195","43.584000000000003","42.951999999999998","46.536999999999999","48.610999999999997","41.44","43.034999999999997","47.741999999999997","53.747","54.646000000000001","55.843000000000004","62.634999999999998","67.659000000000006","72.602000000000004","77.373999999999995","82.006","86.35",2020
137,"LUX","NGDPD","Luxembourg","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","6.46","5.5720000000000001","4.5750000000000002","4.4909999999999997","4.4029999999999996","4.5620000000000003","6.6379999999999999","8.2439999999999998","9.3390000000000004","9.9440000000000008","12.68","13.738","15.39","15.778","17.558","20.655000000000001","20.547999999999998","18.503","19.341999999999999","21.173999999999999","21.326000000000001","21.291","23.712","29.614999999999998","34.732999999999997","37.381999999999998","42.451999999999998","50.959000000000003","56.072000000000003","51.518000000000001","53.308","60.073","56.710999999999999","61.758000000000003","66.209000000000003","57.773000000000003","60.716000000000001","64.159000000000006","70.951999999999998","71.113","73.204999999999998","83.771000000000001","89.683000000000007","95.406000000000006","101.08199999999999","106.664","112.253",2020
546,"MAC","NGDPD","Macao SAR","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","6.86","7.3719999999999999","8.2469999999999999","10.643000000000001","12.16","14.874000000000001","18.440000000000001","21.027000000000001","21.588000000000001","28.242000000000001","36.844000000000001","43.19","51.536000000000001","54.902999999999999","45.06","45.085000000000001","50.457000000000001","55.302999999999997","55.154000000000003","24.332999999999998","29.222999999999999","41.847000000000001","54.25","64.203999999999994","68.655000000000001","72.863",2020
674,"MDG","NGDPD","Madagascar","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","5.202","4.7590000000000003","4.7850000000000001","4.6859999999999999","3.9060000000000001","3.8029999999999999","4.3479999999999999","3.2130000000000001","3.1890000000000001","3.1760000000000002","3.931","3.2549999999999999","3.7149999999999999","4.0629999999999997","3.5219999999999998","3.8380000000000001","4.9320000000000004","4.2629999999999999","4.4020000000000001","4.2779999999999996","4.6289999999999996","5.4379999999999997","5.3520000000000003","6.3719999999999999","5.0650000000000004","5.859","6.3959999999999999","8.5250000000000004","10.725","9.6170000000000009","9.9830000000000005","11.552","11.579000000000001","12.423999999999999","12.523","11.323","11.849","13.176","13.76","14.105","13.179","14.101000000000001","15.401999999999999","16.780999999999999","18.187000000000001","19.675999999999998","21.263999999999999",2018
676,"MWI","NGDPD","Malawi","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","3.0219999999999998","3.0219999999999998","2.8809999999999998","2.9860000000000002","2.9489999999999998","2.762","2.883","2.8340000000000001","3.258","3.7149999999999999","4.2220000000000004","5.38","4.3940000000000001","5.056","2.93","3.4119999999999999","5.569","6.5039999999999996","4.2750000000000004","4.3360000000000003","4.2569999999999997","4.1779999999999999","4.9219999999999997","4.5209999999999999","4.8949999999999996","5.1479999999999997","5.63","6.24","7.492","8.7230000000000008","9.7959999999999994","11.241","8.4209999999999994","7.6479999999999997","8.5259999999999998","9.0139999999999993","7.7329999999999997","8.9429999999999996","9.8819999999999997","11.031000000000001","11.847","12.15","12.007999999999999","11.833","11.891999999999999","12.157","12.585000000000001",2019
548,"MYS","NGDPD","Malaysia","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","26.757000000000001","27.321000000000002","29.277999999999999","32.744999999999997","37.087000000000003","34.090000000000003","30.303000000000001","34.529000000000003","37.844999999999999","41.677999999999997","47.235999999999997","53.514000000000003","64.424000000000007","72.858000000000004","81.120999999999995","96.75","109.839","109.098","78.608999999999995","86.203000000000003","102.149","101.054","109.833","120.02500000000001","135.869","150.345","170.41200000000001","202.733","241.76300000000001","211.85400000000001","258.64100000000002","302.18400000000003","318.91000000000003","327.86900000000003","342.86799999999999","301.35500000000002","301.255","319.10899999999998","358.78899999999999","365.279","337.00799999999998","371.11399999999998","415.375","458.209","495.05900000000003","534.16300000000001","575.91099999999994",2020
556,"MDV","NGDPD","Maldives","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","6.3E-2","7.2999999999999995E-2","8.6999999999999994E-2","9.4E-2","0.113","0.13400000000000001","0.158","0.14899999999999999","0.17799999999999999","0.20100000000000001","0.23100000000000001","0.26200000000000001","0.30599999999999999","0.34599999999999997","0.38200000000000001","0.46600000000000003","0.52700000000000002","0.65200000000000002","0.69299999999999995","0.75600000000000001","0.80100000000000005","0.76700000000000002","0.82799999999999996","1.052","1.2270000000000001","1.163","1.575","1.8680000000000001","2.2719999999999998","2.3450000000000002","2.5880000000000001","2.629","2.8849999999999998","3.286","3.69","4.0979999999999999","4.367","4.7469999999999999","5.2930000000000001","5.6319999999999997","3.738","4.5730000000000004","5.2960000000000003","6.0490000000000004","6.5330000000000004","7.0270000000000001","7.5529999999999999",2020
678,"MLI","NGDPD","Mali","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","2.0310000000000001","1.66","1.468","1.4179999999999999","1.4159999999999999","1.4259999999999999","1.9810000000000001","2.3079999999999998","2.3159999999999998","2.827","3.2229999999999999","3.2839999999999998","3.3719999999999999","3.3620000000000001","2.5750000000000002","3.3370000000000002","3.4159999999999999","3.2080000000000002","3.3279999999999998","3.444","2.9630000000000001","3.468","3.9049999999999998","4.7130000000000001","5.452","6.2510000000000003","6.9059999999999997","8.157","9.8369999999999997","10.221","10.698","12.993","12.45","13.243","14.369","13.106","14.022","15.36","17.079000000000001","17.280999999999999","17.491","19.562999999999999","21.260999999999999","23.109000000000002","25.053000000000001","26.855","29.05",2018
181,"MLT","NGDPD","Malta","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3.38","3.4460000000000002","3.4889999999999999","3.6970000000000001","3.8580000000000001","4.0750000000000002","4.0890000000000004","4.4779999999999998","5.4550000000000001","6.1020000000000003","6.415","6.8109999999999999","7.9889999999999999","9.1270000000000007","8.7210000000000001","9.0429999999999993","9.6370000000000005","9.468","10.551","11.629","11.093","11.693","13.506","15.335000000000001","15.728","14.898999999999999","16.695","18.209","19.699000000000002","21.222000000000001","22.7","24.114000000000001",2020
867,"MHL","NGDPD","Marshall Islands","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0.111","0.114","0.115","0.115","0.122","0.13200000000000001","0.13100000000000001","0.13300000000000001","0.13700000000000001","0.14199999999999999","0.14799999999999999","0.152","0.15","0.16","0.17199999999999999","0.18099999999999999","0.185","0.182","0.184","0.20100000000000001","0.21199999999999999","0.222","0.23599999999999999","0.24399999999999999","0.24099999999999999","0.254","0.26500000000000001","0.27600000000000002","0.28699999999999998","0.29699999999999999",2020
682,"MRT","NGDPD","Mauritania","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1.7929999999999999","2.0550000000000002","2.1640000000000001","1.847","1.9450000000000001","2.0920000000000001","2.1320000000000001","2.0720000000000001","2.0270000000000001","1.986","1.78","1.746","1.7769999999999999","2.0510000000000002","2.3620000000000001","2.9359999999999999","4.0090000000000003","4.3280000000000003","5.1379999999999999","4.7249999999999996","5.6369999999999996","6.782","6.7210000000000001","7.3310000000000004","6.6150000000000002","6.1820000000000004","6.4139999999999997","6.8259999999999996","7.351","7.8890000000000002","8.11","9.1639999999999997","9.3360000000000003","9.8010000000000002","10.212","10.541","11.058",2018
684,"MUS","NGDPD","Mauritius","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","1.2250000000000001","1.163","1.1160000000000001","1.1819999999999999","1.0940000000000001","1.107","1.4950000000000001","1.893","2.1960000000000002","2.2559999999999998","2.706","2.9769999999999999","3.3519999999999999","3.4550000000000001","3.835","4.38","4.5289999999999999","4.2530000000000001","4.2960000000000003","4.5359999999999996","4.8689999999999998","4.8170000000000002","5.0549999999999997","6.0730000000000004","6.8689999999999998","6.7750000000000004","7.0289999999999999","8.15","9.99","9.1289999999999996","10.004","11.518000000000001","11.669","12.13","12.803000000000001","11.692","12.231999999999999","13.259","14.182","14.045999999999999","10.920999999999999","10.997999999999999","11.954000000000001","13.055999999999999","14.287000000000001","15.542999999999999","16.829000000000001",2020
273,"MEX","NGDPD","Mexico","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","228.60599999999999","293.61","213.077","173.714","204.86","217.38800000000001","150.51300000000001","165.05799999999999","201.92599999999999","246.07900000000001","290.40199999999999","348.13900000000001","403.733","500.79500000000002","527.81100000000004","360.096","410.97300000000001","500.416","526.52200000000005","600.22500000000002","707.90899999999999","756.69299999999998","772.11","729.33500000000004","782.24300000000005","877.47699999999998","975.38300000000004","1052.7","1109.99","900.04700000000003","1057.8","1180.49","1201.0899999999999","1274.44","1315.36","1171.8699999999999","1078.49","1158.9100000000001","1222.4100000000001","1269.43","1073.92","1285.52","1371.64","1446.78","1518.86","1591.4","1665.56",2020
868,"FSM","NGDPD","Micronesia","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0.221","0.218","0.20699999999999999","0.219","0.22","0.23300000000000001","0.24099999999999999","0.24199999999999999","0.245","0.24","0.25","0.253","0.25700000000000001","0.26300000000000001","0.28000000000000003","0.29699999999999999","0.311","0.32700000000000001","0.317","0.31900000000000001","0.316","0.33200000000000002","0.36699999999999999","0.40200000000000002","0.41299999999999998","0.40699999999999997","0.40400000000000003","0.41699999999999998","0.442","0.46200000000000002","0.47799999999999998","0.49199999999999999",2018
921,"MDA","NGDPD","Moldova","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0.86399999999999999","1.1100000000000001","1.1579999999999999","1.4410000000000001","1.694","1.9279999999999999","1.6970000000000001","1.1719999999999999","1.3149999999999999","1.4810000000000001","1.6619999999999999","1.9810000000000001","2.5979999999999999","2.988","3.4079999999999999","4.4009999999999998","6.0549999999999997","5.4379999999999997","6.9770000000000003","8.4169999999999998","8.7080000000000002","9.4960000000000004","9.51","7.726","8.0719999999999992","9.67","11.457000000000001","11.972","11.912000000000001","12.396000000000001","13.315","14.298999999999999","15.414999999999999","16.574999999999999","17.777999999999999",2019
948,"MNG","NGDPD","Mongolia","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","3.1880000000000002","3.3359999999999999","3.4630000000000001","3.59","3.3159999999999998","3.851","4.25","4.7759999999999998","4.7969999999999997","4.9969999999999999","3.1309999999999998","3.2970000000000002","1.831","0.90100000000000002","1.083","1.6970000000000001","1.5760000000000001","1.381","1.3149999999999999","1.236","1.329","1.4850000000000001","1.6339999999999999","1.8640000000000001","2.319","2.5230000000000001","3.4140000000000001","4.2350000000000003","5.6230000000000002","4.5839999999999996","7.1849999999999996","10.41","12.278","12.582000000000001","12.227","11.75","11.159000000000001","11.426","13.138","13.997","13.137","14.28","15.83","17.356999999999999","18.861999999999998","20.353999999999999","21.832999999999998",2020
943,"MNE","NGDPD","Montenegro","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0.96599999999999997","1.1499999999999999","1.2689999999999999","1.681","2.073","2.2610000000000001","2.7240000000000002","3.6859999999999999","4.5640000000000001","4.1710000000000003","4.1459999999999999","4.5439999999999996","4.09","4.4660000000000002","4.5949999999999998","4.0549999999999997","4.3760000000000003","4.8550000000000004","5.5090000000000003","5.5430000000000001","4.7859999999999996","5.4939999999999998","6.0419999999999998","6.55","7.056","7.5709999999999997","8.0990000000000002",2020
686,"MAR","NGDPD","Morocco","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","21.998000000000001","17.86","18.027999999999999","16.295999999999999","14.904","15.042999999999999","19.864000000000001","21.911000000000001","25.946999999999999","26.706","30.18","32.286000000000001","33.712000000000003","31.655999999999999","35.604999999999997","39.029000000000003","43.161999999999999","39.146999999999998","41.805999999999997","41.631999999999998","38.859000000000002","39.46","42.238","52.064","59.625999999999998","62.343000000000004","68.641000000000005","79.040999999999997","92.507000000000005","92.897000000000006","93.216999999999999","101.371","98.266000000000005","106.82599999999999","110.081","101.179","103.312","109.68300000000001","118.096","119.871","114.602","126.035","132.64500000000001","140.72200000000001","149.17699999999999","158.23099999999999","166.65100000000001",2020
688,"MOZ","NGDPD","Mozambique","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","4.6150000000000002","3.585","3.6619999999999999","3.28","3.4169999999999998","4.516","5.3010000000000002","2.395","2.105","2.1989999999999998","3.5289999999999999","3.633","2.64","2.73","2.7970000000000002","2.9","3.8570000000000002","4.649","5.2640000000000002","5.976","5.6559999999999997","5.399","5.6769999999999996","6.3029999999999999","7.6310000000000002","8.5419999999999998","9.1769999999999996","10.451000000000001","12.555999999999999","11.914","11.105","14.382","16.350999999999999","16.974","17.716000000000001","15.951000000000001","11.936999999999999","13.218999999999999","14.845000000000001","15.39","14.029","15.833","16.759","19.356000000000002","20.498000000000001","21.690999999999999","25.234000000000002",2019
518,"MMR","NGDPD","Myanmar","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5.1539999999999999","6.4390000000000001","7.7359999999999998","7.1310000000000002","6.9210000000000003","8.8810000000000002","10.754","12.125999999999999","13.585000000000001","17.855","25.47","30.864000000000001","38.084000000000003","53.915999999999997","59","60.902999999999999","63.152999999999999","62.655000000000001","60.09","61.267000000000003","66.698999999999998","68.802000000000007","81.257000000000005","66.739999999999995","63.052","66.593000000000004","70.311999999999998","74.158000000000001","78.257000000000005",2020
728,"NAM","NGDPD","Namibia","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2.8380000000000001","2.8540000000000001","3.0139999999999998","2.891","3.254","3.5030000000000001","3.4940000000000002","3.6360000000000001","3.2149999999999999","3.3839999999999999","3.911","3.55","3.3690000000000002","4.9320000000000004","6.617","7.258","7.984","8.73","8.4960000000000004","8.9149999999999991","11.281000000000001","12.423","13.016","12.167999999999999","12.433999999999999","11.45","10.718999999999999","12.882999999999999","13.675000000000001","12.563000000000001","10.71","12.212999999999999","13.122","13.856","14.574999999999999","15.321999999999999","16.707999999999998",2020
836,"NRU","NGDPD","Nauru","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3.2000000000000001E-2","3.1E-2","2.9000000000000001E-2","2.3E-2","3.6999999999999998E-2","4.3999999999999997E-2","4.7E-2","6.6000000000000003E-2","9.7000000000000003E-2","9.9000000000000005E-2","0.105","8.6999999999999994E-2","0.1","0.11","0.124","0.11899999999999999","0.114","0.13300000000000001","0.13900000000000001","0.14499999999999999","0.14899999999999999","0.152","0.153",2019
558,"NPL","NGDPD","Nepal","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","2.2629999999999999","2.6469999999999998","2.6749999999999998","2.927","3.0960000000000001","3.2149999999999999","3.4990000000000001","3.629","4.2789999999999999","4.3259999999999996","4.452","4.8719999999999999","4.4260000000000002","4.7539999999999996","4.9649999999999999","5.391","5.5570000000000004","6.04","6.0060000000000002","6.1769999999999996","6.5510000000000002","6.734","6.8319999999999999","7.234","8.3149999999999995","9.3510000000000009","10.339","11.803000000000001","14.342000000000001","14.696","18.292999999999999","21.733000000000001","21.702999999999999","22.161000000000001","22.722000000000001","24.361000000000001","24.524000000000001","28.972000000000001","33.112000000000002","34.186","33.982999999999997","34.265000000000001","36.295999999999999","39.381","42.555999999999997","45.828000000000003","49.298999999999999",2020
138,"NLD","NGDPD","Netherlands","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","193.75800000000001","162.4","157.33799999999999","153.179","142.578","144.655","201.59899999999999","246.928","264.22300000000001","260.53199999999998","321.40499999999997","331.09699999999998","366.00400000000002","355.93099999999998","382.55","452.71","450.625","417.32900000000001","438.61","447.49299999999999","417.66399999999999","431.59","473.52699999999999","579.92499999999995","658.08100000000002","685.72699999999998","733.99400000000003","848.65899999999999","951.76599999999996","870.572","848.07299999999998","905.11099999999999","839.45500000000004","877.18600000000004","892.39800000000002","765.65","783.84400000000005","833.57500000000005","914.45799999999997","910.29499999999996","913.13400000000001","1007.56","1070.75","1128.02","1182.75","1237.82","1290.76",2020
196,"NZL","NGDPD","New Zealand","Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]","U.S. dollars","Billions","22.526","23.445","23.210999999999999","22.459","22.352","22.513000000000002","27.396999999999998","36.936","45.454000000000001","44.093000000000004","45.771999999999998","43.439","41.53","44.798999999999999","52.902999999999999","62.261000000000003","69.093000000000004","68.897000000000006","56.8","58.863999999999997","54.151000000000003","53.122999999999998","62.040999999999997","82.489000000000004","101.56399999999999","113.238","109.747","134.85599999999999","135.358","121.758","145.30099999999999","166.95599999999999","175.03200000000001","187.16800000000001","200.142","176.21299999999999","185.95599999999999","203.84200000000001","210.005","210.44300000000001","209.38399999999999","247.64","267.63600000000002","282.39999999999998","294.50900000000001","306.85700000000003","319.99200000000002",2020
